x;y
913;370
-272;-307
587;813
752;124
760;-886
-647;-787
846;-105
322;837
715;69
16;315
190;362
755;-578
41;701
-594;114
-16;96
467;769
-623;371
310;-360
67;786
-847;815
164;532
681;655
937;-553
-365;-460
-709;415
844;-247
339;-791
-796;-821
-369;290
-750;783
491;770
734;-968
-955;-52
42;914
635;409
-766;-928
-469;-107
217;-675
251;636
-354;-880
63;255
708;323
542;798
350;-508
-983;607
-94;842
710;702
752;547
-183;282
847;331
399;999
-989;-248
-98;316
509;322
-656;736
539;-608
724;966
-140;647
-314;-777
218;-901
682;-441
989;451
-385;-3
-306;857
-700;-573
180;680
-397;101
992;-821
-937;677
-938;-7
334;969
128;-670
-515;5
495;881
-774;-783
-498;814
-568;-63
-765;-668
429;181
-454;869
-340;-284
-551;-290
-800;-52
-396;938
529;715
-960;602
-318;-898
483;-63
747;-685
66;-198
-242;-263
-447;830
906;647
517;850
-922;-439
484;-533
-546;-568
-683;-55
465;352
-652;-126
-770;126
479;332
-294;-985
-759;540
172;577
-112;-260
-672;464
258;39
-556;-963
-438;-686
656;982
-207;62
-817;-684
766;975
245;62
-43;950
-564;391
-997;723
-898;604
914;308
-132;577
771;684
-266;-493
-70;719
-286;-309
-703;-90
964;-601
354;-977
-445;193
-876;277
-950;-827
495;-341
484;-657
257;-618
-474;274
-90;-129
546;620
737;-359
-187;-707
692;928
210;-204
828;225
717;269
-520;-143
-675;-814
-936;642
-257;111
-378;-203
471;614
-684;-999
-672;-10
747;-67
-719;734
438;-216
-375;-495
973;520
-998;178
900;-211
-557;4
-303;266
363;156
-918;689
894;-331
-170;884
730;857
-424;929
-238;-929
7;-89
528;571
681;-366
973;-817
520;-912
20;-18
405;200
295;180
901;874
195;-16
791;121
-494;-199
-821;-758
-533;808
-221;461
328;-31
-762;-598
245;-299
-739;783
429;-241
595;788
783;344
25;962
-66;872
846;299
36;-334
-46;537
-755;-678
-863;949
-979;676
579;869
-246;-276
-985;781
797;-27
778;-137
728;-763
314;968
557;-583
824;-76
-574;-662
179;-873
-238;-717
795;-818
546;-7
866;975
98;773
-166;-404
-300;159
412;-816
-207;212
287;840
264;122
74;177
-619;508
-947;-637
-737;-273
338;578
-348;-178
785;-152
225;90
607;-460
605;490
633;-870
971;-940
-587;-364
-896;-420
-964;-753
782;561
-499;44
-455;60
-857;659
16;948
-632;-813
720;266
883;974
-535;31
-664;-92
-750;10
-704;-890
-10;-831
25;323
-345;-71
-686;-31
664;-180
-673;821
139;-390
203;45
-815;-997
466;892
-687;-934
-11;-579
345;-19
254;90
900;189
772;-924
-356;243
609;577
527;501
314;-980
710;819
281;94
-759;359
-897;246
-431;830
62;987
-745;-367
-113;-979
-489;-10
414;-193
657;-672
-757;767
-95;-113
39;-583
386;-835
249;-513
393;-506
77;-507
-445;710
717;-423
-907;-495
294;-298
973;799
-464;925
-796;900
-563;685
649;226
-630;576
820;-163
33;-917
386;-860
805;799
85;-488
-220;-378
-417;755
-110;-568
-375;153
724;-80
-65;133
-485;821
-436;271
4;-770
429;-306
816;691
-740;394
586;621
709;-578
290;-783
-691;-850
-8;-373
-510;270
-538;-877
-56;591
-966;603
-205;695
-998;666
871;902
-743;785
-378;-185
-112;542
756;-92
579;390
-834;-97
-672;630
624;362
-108;176
304;779
11;711
-457;863
-205;-957
347;-69
-943;-445
507;-345
635;267
-548;-992
658;-189
-278;551
237;-720
511;-625
-170;398
712;-79
-736;-834
875;142
-7;599
804;-780
722;438
-205;-842
964;281
-650;326
-131;-365
-281;442
-851;330
980;-518
275;-531
-769;-391
-701;512
-478;-264
481;-917
-584;186
-975;-852
-72;-362
-436;-837
-888;-579
-273;398
681;-212
-344;-179
-276;-73
105;-942
887;340
-969;879
-214;-253
-782;599
-197;-75
-840;443
664;857
876;-671
-84;954
-540;390
-650;167
-585;-255
916;670
563;-577
-245;-951
453;395
-504;-598
-44;-173
188;622
-197;-672
-95;575
-128;648
-925;536
644;634
157;104
-415;-832
-545;269
-306;737
341;349
-483;511
667;-800
691;-311
-488;661
682;390
-830;697
-825;-377
-850;703
-27;959
-675;-477
-970;-980
497;716
671;1000
913;-444
-980;640
806;-165
-12;741
-862;-198
408;-261
-232;118
-72;-178
665;-272
-811;-767
290;368
-770;511
-151;631
-240;-208
409;550
958;-477
-23;-986
-943;698
-768;-736
-686;331
887;826
-335;355
940;-925
8;-365
690;398
-253;-498
660;592
828;181
293;286
-698;431
471;-258
999;-928
-593;118
465;82
818;-115
-572;-772
677;-118
-956;622
20;-674
922;-474
-850;455
-632;-440
-188;899
-603;901
817;972
-961;-780
-812;335
601;69
-107;584
572;-124
718;-251
-456;173
742;305
-697;-295
216;-382
386;-714
288;-965
-774;677
-694;-815
-240;-252
-785;-859
-18;11
-388;-405
816;-274
673;757
993;-847
232;-495
129;851
531;-929
-88;966
127;412
-143;-847
680;-706
722;-502
-283;-91
20;-995
-506;142
-37;-610
256;882
-703;-96
741;-941
-76;550
-855;-277
312;-411
235;185
887;-663
-790;565
-998;177
-334;313
331;691
-9;-748
-192;-207
-673;-158
865;582
536;-281
863;293
124;-993
926;-313
-564;569
-6;-677
-786;109
-210;-89
-440;763
190;-813
869;-140
-231;-443
353;-206
565;-37
-838;844
-194;846
-26;991
-377;-342
714;247
-967;-38
281;326
-72;383
214;673
365;395
-984;-555
-998;60
-377;-337
898;-462
-64;-190
738;148
804;985
941;-392
-432;579
971;758
83;803
440;-810
333;-803
386;494
-127;-506
-116;374
815;-111
-825;922
618;-963
710;-147
-848;568
566;301
-237;563
521;262
-132;-721
143;96
572;-882
178;-480
-327;656
-49;618
136;-454
974;-581
48;488
282;429
-640;-87
114;104
811;554
903;-327
305;693
-610;-316
-641;646
905;399
-607;-437
819;164
-702;-236
41;-128
-994;-668
-561;70
659;251
90;-543
121;-338
695;675
-656;167
351;19
-441;-996
-558;-747
-945;-548
-104;763
-100;299
779;436
-844;900
-550;-519
-98;319
-613;-852
938;-185
-312;-772
569;453
204;-516
-835;697
-881;-206
536;253
-105;-827
677;-203
647;668
-606;-787
-207;-966
-716;336
336;-575
-134;502
-910;973
-652;822
479;677
-400;625
-338;-612
-77;-424
-428;-435
-111;997
465;-609
624;871
680;597
-134;-270
649;-936
839;-370
121;310
-325;809
259;-873
-42;950
97;795
-222;910
-992;-769
645;-475
-803;-577
729;-304
632;-411
389;-283
861;993
-660;-372
692;-793
134;23
298;-359
755;-878
746;303
-597;514
531;-496
372;-234
49;557
390;-420
607;-341
-197;342
-663;147
881;6
83;-856
170;-551
-383;-293
-111;468
-218;-144
-522;-261
766;721
-160;402
624;836
744;261
-926;108
293;-35
-966;11
-808;78
425;995
325;541
348;-494
855;801
725;869
473;-552
-289;805
-614;-420
191;-372
357;-376
-749;49
-364;-909
-337;393
-582;907
666;286
-858;782
205;-747
-420;-191
-419;-807
595;-273
573;898
-320;-810
-396;264
841;-407
928;-928
345;236
-308;-254
408;953
-61;-99
563;74
-404;329
13;-854
834;-912
-561;32
13;279
498;321
692;317
-76;-339
728;-34
182;-167
-630;-518
-360;493
217;784
-809;416
451;-830
-964;-344
-430;154
-408;411
437;-478
256;543
-599;-642
336;-135
769;318
-703;-278
-282;-628
398;740
-940;155
336;838
-209;-999
409;881
-678;770
27;-717
228;-446
195;-831
-611;638
-967;765
886;-134
431;982
420;-473
-17;496
-407;-274
997;-862
971;829
-989;841
419;850
541;382
608;-938
-715;-699
127;-691
-432;-748
298;-764
-377;746
-509;-71
704;371
902;588
-748;-529
-162;-924
-638;-915
81;-767
-74;283
-321;751
46;968
-547;764
840;-962
-500;401
-66;-999
39;415
710;-391
-12;222
608;-703
230;996
-84;-914
-651;-87
729;720
614;948
228;-279
709;-870
-520;655
-821;71
-837;-147
-745;536
486;814
616;-243
-888;271
599;849
38;-243
238;5
325;613
459;262
-695;124
748;524
125;924
601;-55
-207;184
-507;-528
-390;493
-474;-851
-201;-632
-848;-971
-383;-65
721;174
140;702
-717;-407
345;-932
110;70
795;-402
-15;626
-441;485
-356;-316
948;-42
-279;247
608;829
-364;-118
-811;197
851;194
69;-165
-55;-857
-113;26
198;-399
-869;-949
-692;-107
-433;-671
597;-142
-542;-495
-970;-627
-561;-870
-672;-696
-770;-977
793;-277
-108;268
-238;-398
-205;487
243;-78
-464;-350
-389;-565
167;864
768;-205
-544;-26
518;-379
-145;902
-352;-927
491;-343
370;-595
-614;529
355;-730
195;287
373;-671
-719;-866
365;1
255;141
99;291
-31;-380
-587;-686
6;-720
840;591
-823;-325
309;-921
-435;524
-490;73
-339;-228
66;-314
387;199
-44;-882
-229;-925
-535;910
903;991
864;385
-40;-158
872;430
-483;-808
-451;972
654;-643
-725;491
43;-672
-309;-467
393;-730
-979;953
385;612
839;-632
937;-942
618;431
-630;-644
261;-21
575;809
-691;-873
-951;-952
-170;50
-36;919
104;-910
653;433
-195;-995
446;411
-565;42
-484;435
-129;759
197;663
-932;-272
922;-25
399;188
-811;359
-45;-345
753;-209
-197;900
769;-481
-500;-587
76;565
-907;-625
-262;-573
-305;369
-21;97
684;948
379;705
-822;-315
-409;285
-477;-582
524;-462
-645;-89
-540;-523
-664;-103
780;-810
658;666
-928;-521
855;-355
-229;-333
-155;-947
-269;-818
-49;755
485;-402
522;756
97;-495
433;-658
-823;986
505;565
267;233
543;-415
902;-368
817;617
924;-962
-422;-365
700;-944
-723;146
394;112
-739;-71
67;-553
-386;-764
-570;12
-337;-257
277;-871
81;-149
-501;-495
227;921
-592;-489
736;-97
238;-101
43;362
-95;-109
601;904
269;-157
-867;140
417;588
-557;650
422;476
491;-838
351;-863
-783;-838
-258;294
-471;400
108;694
-610;111
-381;-237
637;-273
-426;-66
-31;-769
839;54
-750;197
184;-493
-216;-27
400;-539
-595;672
719;898
-688;-326
18;801
-510;-585
-468;-711
154;626
921;383
309;-836
-403;-6
488;397
69;387
-143;54
214;-982
294;475
211;-107
-742;513
17;-229
-494;1000
728;676
467;28
161;-367
-597;-978
166;792
522;504
421;-221
-372;-460
73;-973
-22;68
-368;-692
389;-5
-471;-920
914;-290
569;-575
806;42
-774;-782
706;711
896;729
-27;-106
-443;516
107;309
811;-260
-40;-715
-324;-634
-331;-712
352;875
759;-554
468;668
0;-200
-857;-595
672;-540
-187;7
562;-440
-431;801
973;-155
570;873
-783;222
205;245
307;564
-694;63
646;429
753;-209
-640;-925
-483;277
414;958
-634;-803
-147;585
-520;877
-658;-92
-931;939
881;34
330;-946
-614;-351
164;607
197;-159
257;-263
-465;877
892;-617
-191;964
-108;-730
348;-524
886;-373
411;402
25;357
-771;739
475;225
-597;40
-650;-184
-930;-600
954;-590
967;-264
770;-724
-470;918
-654;852
678;-583
643;-60
53;470
-415;-535
-129;-545
301;80
103;-844
843;8
-733;885
411;-165
-234;-799
398;-861
-295;-545
356;962
-769;-647
443;-248
-552;354
317;-238
-854;-861
-954;577
-923;-938
-67;600
574;210
-349;-630
-946;638
-548;469
-696;906
-463;-928
219;478
857;-149
-776;-393
823;-844
545;-669
-357;-194
-810;-904
-852;141
299;-216
-298;-567
324;68
446;-294
543;694
-232;452
8;-524
246;-357
606;828
-170;905
-626;515
-60;-651
-833;34
-812;-953
886;-201
23;692
792;-157
-731;562
288;-526
184;-157
795;326
-839;-868
704;796
8;-342
-41;221
307;343
-643;491
781;428
-191;450
-138;-495
46;-677
177;-822
600;177
-489;860
-356;-499
425;27
753;-442
-158;744
193;-340
305;117
-285;-627
325;707
213;908
541;578
-75;412
80;-630
-353;-19
-51;-158
-604;-328
272;779
524;914
942;168
507;-865
-460;-696
44;-676
-458;115
-557;-390
168;139
673;877
814;-810
870;-716
776;347
587;-339
-355;990
-608;-164
804;-591
-214;-753
116;-998
92;-764
281;799
894;785
443;2
975;-154
-843;957
335;-359
-460;-370
326;-345
-77;238
-479;778
107;-978
814;125
97;-111
-317;5
767;716
-297;420
-689;835
-698;-374
64;-863
92;908
-869;169
151;959
-326;-561
-898;853
336;993
-478;-811
-166;-904
-602;-630
500;-176
499;369
-949;458
1;-996
-475;-78
587;-829
479;608
-454;-743
-272;-484
-860;239
68;705
938;624
-919;499
971;508
48;-310
216;136
-879;130
-472;-968
497;-531
-355;313
-224;148
780;711
69;-39
436;-601
538;646
821;-770
374;-742
229;-830
-54;-773
-531;510
133;-774
209;896
-85;231
-681;-197
865;-810
-257;-459
498;-704
766;-986
97;731
141;600
348;616
978;101
368;993
-47;-469
-629;276
-273;-386
-824;452
611;-593
-673;868
-98;-413
392;798
-443;856
111;678
-454;-71
187;-142
20;-283
656;-716
157;-1000
-802;825
-446;193
-913;530
928;620
687;-836
239;206
-877;-956
-347;722
-237;-637
-857;39
-250;-217
996;371
-296;413
-474;218
-180;-696
202;-365
371;892
739;958
-667;-375
808;415
-684;941
-998;-462
446;345
355;905
-639;621
796;-57
-975;-340
394;-454
134;73
-682;-198
283;-794
39;-434
775;898
-884;852
-60;488
135;-495
-90;876
323;-930
-137;709
-933;129
-777;899
-639;939
716;953
-781;56
613;-798
-357;-735
601;-940
-152;-754
766;-182
400;625
963;-537
173;501
570;923
243;-685
345;946
906;60
739;818
-172;342
-853;255
-993;-466
765;666
318;-905
790;447
-948;698
766;197
-765;409
367;905
-44;-678
43;-946
-230;106
-842;32
439;937
-81;47
401;-44
-31;694
-100;341
540;-266
-252;-837
767;-895
325;427
170;994
435;354
-556;309
-534;985
-654;612
689;505
505;-892
-312;-171
-631;-856
390;-248
715;-5
725;-804
42;822
802;-200
466;146
503;-93
947;568
-901;798
254;-525
2;-504
816;-37
-567;489
-614;-430
-358;-697
848;381
-342;-300
-783;-917
610;-253
605;-981
-117;-479
248;-435
-667;507
-699;410
773;246
181;-84
-895;176
676;512
-216;-622
-740;-585
-550;220
758;542
-41;-539
992;394
-509;81
-293;803
892;30
414;-380
-580;653
-675;883
551;894
953;-790
-381;-578
935;199
-83;-565
-591;-424
377;-965
708;-559
558;326
-828;235
-668;-58
658;-858
99;-673
-400;-986
856;450
349;283
-98;258
-966;-287
-973;768
168;165
7;-515
-972;343
868;-973
753;-511
969;-730
-361;-510
807;-725
859;962
-988;-763
-737;986
56;940
-255;-134
991;-553
-217;-393
622;751
244;-290
750;-828
53;-638
-983;-678
244;-628
-901;-694
222;-279
-411;827
-41;522
-498;-900
-469;819
451;-271
-728;734
-202;300
-550;-359
-402;182
-362;913
-297;927
-229;857
-689;68
225;306
123;756
-634;-116
595;-514
-352;-85
306;154
-147;870
871;416
-943;-850
-49;-841
-926;132
625;-756
-594;477
445;51
-310;-559
-869;988
249;987
-909;322
-331;-914
-351;-84
-737;700
86;-712
-272;-89
-502;-287
-872;605
-359;636
-85;831
-317;-204
70;-803
-170;675
632;-624
724;981
677;-781
96;544
-112;545
-273;-263
702;161
598;-274
-348;-432
-18;474
821;325
-532;-774
-736;101
832;593
160;-450
-340;-677
422;293
-991;942
-994;807
228;-987
-422;810
598;-232
887;339
844;623
490;-52
-908;-790
756;17
-811;249
311;-759
-440;427
539;-254
-918;-735
342;-709
193;-143
-341;220
-863;607
410;471
224;327
56;-994
-868;440
-861;792
910;556
-789;554
283;910
484;267
178;483
463;59
800;836
87;647
355;76
-481;538
811;758
-327;172
326;456
311;930
235;-201
-288;374
694;-537
-719;153
536;565
-496;449
582;343
133;-470
-924;-16
-944;688
75;-526
677;165
825;799
172;295
-635;-795
-717;-410
-233;838
-640;560
-552;-615
-227;730
-470;167
-573;744
-490;663
254;-808
-259;746
-310;-803
-738;-5
-265;-506
210;-382
-816;346
-769;-534
880;-621
-115;25
-885;-250
153;853
-953;-564
-169;82
668;-624
-918;-903
-368;956
840;479
-157;-42
-861;78
418;-978
-89;-988
352;-354
-448;100
159;657
-544;575
294;-70
-166;885
235;-263
-815;474
-186;285
18;257
-167;-836
-384;5
-63;42
95;270
207;-695
857;241
381;-268
687;105
369;-683
-428;-30
-161;-64
90;857
136;-55
-384;-787
-198;727
-509;-512
-583;-875
163;-946
849;-210
-692;716
-759;-319
-928;280
765;232
706;106
-369;524
-482;881
-894;-847
-146;763
238;-958
-459;655
-837;924
-92;484
29;545
434;534
-370;-341
156;603
917;655
-90;-370
619;962
130;90
296;404
404;927
-657;-345
587;267
-28;488
-957;975
691;-649
-290;812
-470;65
-594;335
712;439
-401;415
241;-88
-521;106
-96;-624
-562;432
-992;300
369;-432
322;497
156;446
-225;659
879;152
-995;937
80;840
-943;338
-694;-204
-989;421
-799;404
524;-753
35;-299
193;764
829;-627
-993;-371
-172;324
91;97
-411;110
734;-259
-903;233
632;-357
768;730
-371;243
-362;308
-977;-31
-894;180
-827;97
835;652
690;-259
985;-224
564;-215
842;-602
774;-62
299;89
-968;-398
465;-665
178;942
376;-737
-923;135
-231;-949
814;447
-544;302
-103;-758
920;243
-939;221
492;35
-731;553
-547;527
-612;877
409;-996
151;-870
952;936
-340;527
-136;-185
959;-907
-449;973
-271;675
-530;686
97;299
393;933
-78;-468
-606;486
583;-740
657;503
75;41
-967;-572
289;-842
-524;756
196;876
79;399
573;680
-628;218
-589;547
204;-561
-256;-645
439;21
-718;925
142;-219
765;-596
-822;-232
-543;-438
206;-115
-974;124
-440;765
881;-419
902;-289
-559;5
104;-808
377;-581
-571;-97
-180;-806
-683;371
-654;-850
475;-207
-380;-685
93;-629
-332;505
-807;554
851;588
-980;882
-241;685
-349;-21
-759;-312
-233;-450
-684;-700
-413;-894
836;303
468;-698
207;395
-866;582
-224;585
-794;-18
-147;-796
-161;-857
-142;223
59;583
835;-763
921;309
-687;755
344;921
226;-541
792;-863
-29;777
-692;-251
-302;494
-80;-13
-44;537
328;795
348;540
32;-839
-807;149
156;-484
217;-325
59;907
548;354
-614;-300
-274;-675
317;657
-873;551
244;-91
-256;-775
447;-435
-791;274
538;295
-842;-3
221;547
158;-476
-726;100
523;285
-111;-876
812;978
-504;-959
-827;624
483;588
647;596
-36;504
-835;-879
82;395
662;-84
482;350
-935;-83
-323;830
-597;-599
-47;307
316;725
-408;-89
428;-842
-321;384
136;156
665;-258
796;-883
-486;386
-788;434
325;337
-459;-759
-964;341
989;236
-515;206
-312;-475
-265;-254
678;-213
483;795
862;848
728;295
682;767
557;520
-720;-597
319;-39
800;-449
105;834
-489;-86
841;-546
11;350
-43;-136
-939;-569
-846;-132
686;-788
-871;-361
-220;-937
-274;-382
-291;271
-552;707
412;-65
-579;815
465;-264
169;689
866;-758
-119;112
-266;-947
881;266
351;-396
-883;708
826;-911
637;-405
561;-735
482;267
-861;219
505;816
609;-602
737;209
632;955
-864;-265
397;-592
390;-131
767;-224
323;69
-150;-883
272;-131
-629;371
489;-870
-246;-703
534;-3
-169;119
135;996
-347;60
263;803
-621;-224
-133;662
-271;-169
-747;336
-963;223
883;996
-163;115
-491;45
-210;139
885;759
-619;-705
-46;874
653;-477
-715;-466
991;-610
274;-652
442;-700
-875;-487
481;302
593;607
577;-198
-152;-91
-299;-974
-354;-696
250;819
-161;567
-539;-425
-557;584
-882;-492
934;-539
-976;-267
921;-671
-74;-284
638;-509
-999;352
-935;61
178;-418
121;537
-492;61
-701;524
286;688
856;-349
-255;720
-874;922
-667;-648
-508;841
-186;392
-52;517
-583;-570
999;-66
791;-951
-348;939
-472;-907
-716;706
-475;-985
-824;609
71;-812
499;-365
-554;45
-42;-440
253;-432
-993;-776
-408;997
261;-391
415;754
-140;129
-823;493
867;660
517;489
-406;496
433;-498
75;-208
-627;-685
947;-426
54;901
818;883
-154;-426
-123;-156
-495;623
191;-132
-215;194
203;445
-676;904
433;-815
416;-545
330;-553
746;123
866;-628
604;-515
-383;710
-11;-378
-919;579
190;-918
384;251
-972;-102
350;-781
141;-116
742;693
-942;-734
-404;896
-540;-215
-955;231
640;-162
-761;428
69;628
-176;372
247;-520
402;-263
916;139
-190;-941
-467;-690
-660;-750
629;-488
49;953
561;989
931;-374
178;246
123;-919
-222;-64
475;-681
715;429
432;868
-268;318
71;-248
698;-757
157;609
-977;-925
-375;-716
-40;-624
-321;316
520;-754
529;-183
-946;866
356;228
544;978
330;-329
-450;-465
-517;669
-808;-489
-282;425
529;-964
-949;598
642;43
361;249
-134;-259
34;-69
235;-431
384;627
-4;-784
-838;408
258;24
-329;803
778;88
928;-712
-362;-385
-191;-499
947;-242
405;-243
-252;507
78;-39
-533;-387
-602;990
624;-496
-940;-908
-56;891
-84;326
338;-955
541;-437
-698;59
-228;-505
-234;37
152;-997
630;-409
-566;-101
308;-357
832;-267
623;-848
110;761
-193;131
192;690
105;-253
836;93
256;154
-670;528
224;238
424;990
-118;152
-741;770
-72;-528
-745;-893
-316;745
-342;937
-755;-397
-635;-994
-362;-66
432;-401
-992;369
-225;-916
-324;695
-607;22
837;-704
-61;-895
-180;-302
-20;-94
-699;-2
-761;-819
795;687
839;-290
-997;719
794;-995
558;142
-12;-927
-611;-204
-785;242
-29;116
475;301
-490;281
-556;-170
-602;830
-741;-290
-200;176
608;531
-983;724
786;-572
-353;-975
-175;-19
721;798
-460;-71
900;-21
616;798
419;948
-900;-203
907;-280
549;801
873;543
-86;-705
154;-384
998;664
286;-570
898;-835
-117;-717
-701;15
-269;-238
969;292
206;264
-13;-411
204;-602
365;41
112;763
-944;345
755;489
4;-397
169;-244
904;-596
836;-826
-839;-708
-128;-180
939;244
-261;-800
961;271
511;41
982;-87
222;722
563;-717
-323;-933
-104;-45
832;-97
-56;-439
-64;76
-810;540
-446;414
-801;-652
-931;-690
-811;-968
912;180
877;851
316;606
-314;239
922;-112
-102;832
931;-550
-341;-411
763;-153
-808;102
193;853
-846;-374
-333;-10
-803;889
-982;534
-948;-101
-993;-49
-37;-818
96;-467
-20;-222
877;569
328;355
-337;0
-999;-506
168;610
413;940
-357;620
464;-566
-744;170
76;-192
-727;-585
-475;-174
913;534
-623;509
-663;582
45;-54
905;-358
405;719
-569;-341
141;-359
136;-279
592;-471
13;-298
455;201
-923;679
-624;-676
603;999
343;-582
837;-629
273;-645
-720;-332
491;781
-493;-728
-491;-357
606;849
113;259
-755;-490
-677;-592
552;-916
388;999
739;346
220;74
-54;-921
-414;38
666;579
-644;-164
-832;-740
205;507
-319;125
-498;287
-789;-821
-492;41
362;-378
-70;451
-439;-111
-48;-509
-45;-426
82;-597
-396;877
720;232
116;-890
-492;216
733;386
-247;-307
878;223
-697;-556
906;136
319;-182
526;-720
-902;441
-717;330
186;-263
949;718
-639;902
-567;-999
-719;924
849;682
-343;-385
-777;-463
228;439
94;412
-522;841
669;243
-837;66
-570;983
-71;-78
-584;31
421;-787
865;445
768;-664
-651;-104
856;11
813;-793
182;954
-705;876
-580;-360
550;-422
765;84
375;-702
-736;-612
408;-100
-282;-426
-680;974
-938;588
73;-369
116;-158
-677;251
-754;-763
9;623
-470;432
-171;451
89;666
142;-968
-130;-782
64;-895
435;498
-349;-360
-77;227
-176;606
208;-518
-348;758
-405;-819
-988;335
-676;77
-179;743
240;-305
552;666
-837;344
160;-549
-154;-741
125;-955
766;-587
108;-912
-190;-362
988;-51
573;328
-20;-764
512;600
-60;-70
664;-515
-816;-985
359;-734
-354;-501
421;582
-686;-868
577;739
-326;-985
-617;-352
292;569
-632;664
461;-541
-568;-208
364;-810
-965;248
659;-835
619;-696
-878;965
889;-212
611;-423
266;964
978;-400
-514;188
-223;130
820;-396
-122;773
668;891
-917;292
-4;-704
761;100
832;-699
-591;-768
739;546
549;-955
-335;-137
955;-603
424;-611
436;-425
728;-282
-678;669
748;284
419;-34
-352;191
529;-769
-584;238
-97;884
-452;-592
-352;690
714;-119
142;-910
-583;264
884;-630
-636;-590
704;-885
-815;437
-292;-754
-612;462
482;-557
-299;646
566;820
-307;333
-787;549
719;846
-645;-540
860;-689
141;820
-854;-920
-636;-89
-977;-160
884;-408
775;737
542;801
-892;59
519;172
-912;187
-807;-783
-926;650
-884;-197
-238;-857
-107;-404
-470;-678
-898;787
-403;453
-815;-682
696;-216
59;-693
-5;174
-529;391
-459;-213
894;963
18;173
-252;432
58;-795
500;502
505;-319
-205;47
-324;63
-847;373
-328;-700
34;197
-588;-766
-387;275
-746;680
-740;-135
383;-272
-357;-524
936;-72
870;730
525;-69
-311;259
717;584
777;-201
-2;561
597;-307
139;796
248;350
-599;-635
-786;-290
-105;-149
-876;-318
-314;252
448;-895
-547;-472
725;-188
-347;-105
393;558
-412;-962
-291;-95
-741;796
688;685
-17;-161
-580;-211
-892;-562
391;686
737;462
545;292
-309;659
768;571
-648;-299
880;613
815;-418
874;-744
88;-59
-448;-910
599;519
253;225
-554;652
-532;936
309;-709
578;659
-261;-993
250;23
-793;933
-69;-486
814;626
-380;807
442;126
-764;632
-746;977
607;-969
828;460
-749;-725
773;-321
971;592
-442;450
75;-816
-259;834
-709;689
-871;-182
97;904
570;-476
-399;857
-314;-425
-489;720
-3;165
-659;-154
-562;-242
754;574
805;-193
-939;569
-118;22
-30;699
-860;-899
676;654
553;317
816;-223
544;776
384;607
-933;527
614;147
-76;16
-240;-294
880;941
442;-762
-210;542
612;-591
792;-830
556;-192
-597;-28
-352;100
-179;-139
-778;-97
341;-814
112;-561
-321;51
272;-362
-644;-301
-313;-160
545;-12
720;-230
608;-284
-823;-281
-224;-166
964;-29
261;586
-489;-961
32;789
56;60
702;-766
-714;-963
209;-521
-580;-370
-169;629
458;659
911;498
-292;523
-121;-130
298;279
262;423
855;-890
127;731
262;-262
-419;700
882;549
27;639
185;755
-556;643
-609;-867
-81;-40
344;864
-277;713
-404;-759
171;-395
263;-901
330;-954
998;-665
496;-874
-44;415
-531;-358
-477;-877
293;-965
-397;-726
396;797
-275;43
-958;804
-881;88
-259;179
-251;470
48;9
-237;395
-335;527
-49;-959
892;-824
49;-976
-372;906
-996;457
-591;249
734;667
-31;-888
-954;-995
-149;1
341;118
559;-92
469;229
-20;-17
120;-564
-835;895
-970;86
887;-344
-470;-656
785;475
24;-942
278;-219
-688;-881
-530;-28
420;893
530;-147
-832;712
-936;-501
921;795
435;750
332;-205
-888;-356
-678;407
67;258
-896;-334
-891;-321
938;135
-991;930
-565;696
-560;453
-468;781
371;-334
-864;574
431;-161
-349;-38
787;-201
902;-606
-40;658
522;189
687;565
-84;807
723;-300
999;348
241;364
-288;476
589;157
-68;-72
883;-824
-615;-401
-359;578
-918;-122
261;-139
-324;899
178;-509
688;109
325;-43
-571;662
260;62
410;159
-996;-191
-418;-396
225;513
-523;616
-320;-215
-563;776
-320;-150
-146;563
-433;892
169;951
705;-667
549;192
-281;983
365;480
-335;-720
-961;-700
-514;296
22;177
806;-27
815;297
865;-799
-894;-530
-182;587
736;-671
321;-133
7;701
611;644
654;-494
563;-404
314;-738
181;226
-667;-505
-11;-629
767;-752
-661;-705
719;438
797;525
-216;172
-297;826
-996;-941
883;826
64;-672
20;-405
-978;906
-261;-323
-415;335
-222;588
960;427
961;-356
869;757
512;-714
328;-967
273;898
585;832
-360;851
710;877
780;696
-937;206
341;-381
-761;938
-158;-559
-541;-630
585;-644
-987;101
374;361
520;610
-94;346
-684;-75
-541;288
473;-468
66;-920
-917;-602
-666;135
268;-932
-421;218
727;-388
972;-534
231;-274
976;-2
-346;-676
-610;951
63;-37
-25;588
77;24
164;14
-592;863
-349;56
-730;-886
197;-315
93;-929
86;-759
668;355
-135;-176
551;-587
444;-271
852;141
388;-184
475;259
854;-746
-612;-493
-502;499
-754;287
426;885
416;-575
-688;-221
320;420
-680;755
853;569
-888;99
162;680
-298;-471
-5;804
563;-616
559;-245
155;-822
213;359
563;-746
-146;-98
426;-442
33;807
-54;-443
-624;-107
984;120
-515;-957
61;-618
-732;-550
-314;-427
-411;-273
-797;-78
-965;177
294;-419
970;-853
210;-271
336;344
268;280
319;244
-249;-140
-884;-361
-39;476
-86;38
196;-461
-719;-188
-40;-343
-329;-928
663;50
892;-654
129;-98
-382;-787
503;-972
-290;-797
276;-926
-368;473
-949;904
-720;-169
-371;-920
-732;-88
